"color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","movie_title","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"Color","",12,7,NA,3,"John Sparkes",45,NA,"Animation|Comedy|Family","Justin Fletcher","Shaun the Sheep             ",7968,55,"Kate Harbour",0,"farmer|mischief|no dialog|sheep|sheepdog","http://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1",12,"English","UK","TV-G",NA,NA,7,8.3,NA,834
"Color","Beeban Kidron",143,108,17,186,"Jim Broadbent",14000,40203020,"Comedy|Drama|Romance","Colin Firth","Bridget Jones: The Edge of Reason ",74315,15634,"Celia Imrie",1,"american actress playing british character|intern|prison|six word title|thailand","http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1",259,"English","UK","R",4e+07,2004,1000,5.9,2.35,0
"Color","Albert Hughes",208,122,117,140,"Jason Flemyng",40000,31598308,"Horror|Mystery|Thriller","Johnny Depp","From Hell ",124765,41636,"Ian Richardson",1,"freemason|jack the ripper|opium|prostitute|victorian era","http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1",541,"English","USA","R",3.5e+07,2001,1000,6.8,2.35,0
"Color","McG",96,131,368,383,"Kimberly Williams-Paisley",11000,43532294,"Drama|Sport","Matthew McConaughey","We Are Marshall ",46951,12088,"Brian Geraghty",0,"coach|football|football team|marshall university|university","http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1",175,"English","USA","PG",6.5e+07,2006,529,7.1,2.35,0
"Color","William Shatner",98,107,0,643,"Nichelle Nichols",12000,55210049,"Action|Adventure|Sci-Fi|Thriller","Leonard Nimoy","Star Trek V: The Final Frontier ",43743,14710,"Walter Koenig",1,"captain|half brother|klingon|planet|vulcan","http://www.imdb.com/title/tt0098382/?ref_=fn_tt_tt_1",293,"English","USA","PG",27800000,1989,664,5.4,2.35,0
"Color","Mikael Håfström",267,114,101,2000,"Colin O'Donoghue",12000,33037754,"Drama|Horror|Mystery|Thriller","Anthony Hopkins","The Rite ",75864,19904,"Toby Jones",1,"demon|exorcism|exorcist|faith|seminary","http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1",197,"English","USA","PG-13",3.7e+07,2011,3000,6,2.35,23000
"Color","Rob Marshall",448,136,252,1000,"Sam Claflin",40000,241063875,"Action|Adventure|Fantasy","Johnny Depp","Pirates of the Caribbean: On Stranger Tides ",370704,54083,"Stephen Graham",4,"blackbeard|captain|pirate|revenge|soldier","http://www.imdb.com/title/tt1298650/?ref_=fn_tt_tt_1",484,"English","USA","PG-13",2.5e+08,2011,11000,6.7,2.35,58000
"Color","Kevin Allen",33,86,8,428,"Frances Fisher",759,185577,"Comedy","Craig Ferguson","The Big Tease ",2133,2805,"Mary McCormack",1,"competition|fake documentary|hairdresser|nudity|reference to liberace","http://www.imdb.com/title/tt0156639/?ref_=fn_tt_tt_1",31,"English","UK","R",4e+06,1999,638,6.3,1.85,182
"Color","Gary McKendry",189,116,5,748,"Robert De Niro",26000,25093607,"Action|Crime|Thriller","Jason Statham","Killer Elite ",105556,49608,"Ben Mendelsohn",2,"australia|death|mentor|revenge|secret society","http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1",157,"English","UK","R",3.5e+07,2011,22000,6.5,2.35,17000
"Color","Matthew Vaughn",500,132,905,1000,"Michael Fassbender",34000,146405371,"Action|Adventure|Sci-Fi","Jennifer Lawrence","X-Men: First Class ",518537,50983,"Oliver Platt",3,"cia|cia agent|mutant|nuclear war|professor","http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1",698,"English","USA","PG-13",1.6e+08,2011,13000,7.8,2.35,54000
"Color","Tarsem Singh",382,106,763,809,"Nathan Lane",8000,64933670,"Adventure|Comedy|Drama|Family|Fantasy","Julia Roberts","Mirror Mirror ",70838,11454,"Danny Woodburn",1,"kingdom|prince|princess|queen|snow","http://www.imdb.com/title/tt1667353/?ref_=fn_tt_tt_1",208,"English","USA","PG",8.5e+07,2012,886,5.6,1.85,18000
"Color","Nae Caranfil",18,112,34,71,"Joe Armstrong",129,NA,"Comedy|Drama","Monica Barladeanu","Closer to the Moon ",2841,588,"Martin Hancock",2,"","http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1",13,"English","Romania","Not Rated",5e+06,2014,98,7.1,2.35,0
"Color","Jeremy Sims",17,122,8,59,"Gyton Grantley",174,NA,"Drama|History|War","Harrison Gilbertson","Beneath Hill 60 ",5741,498,"Steve Le Marquand",12,"blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel","http://www.imdb.com/title/tt1418646/?ref_=fn_tt_tt_1",39,"English","Australia","R",9e+06,2010,109,7.1,2.35,0
"Color","Gillian Armstrong",28,132,44,241,"Richard Roxburgh",1000,1508689,"Drama|Romance","Tom Wilkinson","Oscar and Lucinda ",5648,2004,"Clive Russell",2,"australia|church|glass|inheritance|wager","http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1",50,"English","USA","R",1.6e+07,1997,653,6.7,2.35,329
"Color","James Mangold",283,117,446,877,"Marc Blucas",10000,76418654,"Action|Comedy|Romance","Tom Cruise","Knight and Day ",148280,12731,"Jordi Mollà",0,"chase|fbi|garage|spy|surveillance","http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1",348,"English","USA","PG-13",1.17e+08,2010,973,6.3,2.35,11000
"Color","Gore Verbinski",125,123,563,8000,"Brad Pitt",24000,66808615,"Adventure|Comedy|Crime|Romance","J.K. Simmons","The Mexican ",87351,43917,"Julia Roberts",0,"curse|hostage|mexico|pistol|vomiting","http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1",344,"English","USA","R",3.4e+07,2001,11000,6.1,2.35,2000
"Color","Jay Roach",190,114,116,982,"Stephanie Szostak",7000,72980108,"Comedy","Steve Carell","Dinner for Schmucks ",80338,10419,"Bruce Greenwood",2,"dinner|diorama|idiot|irs|mouse","http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1",264,"English","USA","PG-13",NA,2010,1000,5.9,1.85,0
"Color","Brad Peyton",358,114,62,884,"Ioan Gruffudd",12000,155181732,"Action|Adventure|Drama|Thriller","Dwayne Johnson","San Andreas ",147497,16718,"Archie Panjabi",0,"disaster movie|earthquake|journey|natural disaster|san andreas fault","http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1",499,"English","USA","PG-13",1.1e+08,2015,2000,6.1,2.35,52000
"Color","David S. Ward",57,107,42,808,"Tom Berenger",1000,49797148,"Comedy|Sport","Corbin Bernsen","Major League ",49007,3435,"Rene Russo",3,"cleveland indians|league|manager|owner|team","http://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1",97,"English","USA","R",1.1e+07,1989,854,7.2,1.85,0
"Color","",3,30,NA,12,"Melissa Altro",51,NA,"Animation|Comedy|Family","Bruce Dinsmore","Arthur             ",8495,108,"Daniel Brochu",0,"based on children's book|best friend|character name in title|friend|one word title","http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1",43,"English","Canada","TV-Y",NA,NA,21,7.4,1.33,301
"Color","Michael McCullers",145,99,5,966,"Amy Poehler",2000,60269340,"Comedy|Romance","Tina Fey","Baby Mama ",34079,6930,"Romany Malco",2,"baby|book|cartoon on tv|female protagonist|male anorexia","http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1",97,"English","USA","PG-13",3e+07,2008,1000,6,1.85,0
"Color","David R. Ellis",285,105,160,491,"Kenan Thompson",852,34014398,"Action|Adventure|Crime|Drama|Thriller","Lin Shaye","Snakes on a Plane ",115649,2604,"Rachel Blanchard",0,"baby rattle|famous line|murder|passenger|snake","http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1",1033,"English","Germany","R",3.3e+07,2006,521,5.6,2.35,4000
"Color","Richard Kwietniowski",82,104,23,232,"Minnie Driver",22000,1011054,"Crime|Drama|Thriller","Philip Seymour Hoffman","Owning Mahowny ",10585,23513,"Maury Chaykin",1,"bank|bank fraud|bank manager|gambling|toronto","http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1",83,"English","Canada","R",1e+07,2003,893,7.2,2.35,0
"Color","John A. Davis",105,88,8,8000,"Meryl Streep",12000,28133159,"Adventure|Animation|Comedy|Family|Fantasy","Nicolas Cage","The Ant Bully ",30055,33822,"Julia Roberts",1,"ant|miniaturization|punishment|shrinking|sudden change in size","http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1",70,"English","USA","PG",5e+07,2006,11000,5.9,1.85,593
"Color","Neil Jordan",120,123,277,4000,"Tom Cruise",11000,105264608,"Drama|Fantasy|Horror","Brad Pitt","Interview with the Vampire: The Vampire Chronicles ",239752,25697,"Kirsten Dunst",0,"betrayal|dangerous friend|gothic|monster as victim|vampire","http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1",406,"English","USA","R",6e+07,1994,10000,7.6,1.85,11000
"Color","Andrew Adamson",258,150,80,201,"Pierfrancesco Favino",22000,141614023,"Action|Adventure|Family|Fantasy","Peter Dinklage","The Chronicles of Narnia: Prince Caspian ",149922,22697,"Damián Alcázar",4,"brother brother relationship|brother sister relationship|good versus evil|king|narnia","http://www.imdb.com/title/tt0499448/?ref_=fn_tt_tt_1",438,"English","USA","PG",2.25e+08,2008,216,6.6,2.35,0
"Color","Mark L. Lester",101,98,73,129,"Perry King",595,NA,"Action|Crime|Drama|Thriller","Roddy McDowall","Class of 1984 ",6549,1105,"Timothy Van Patten",4,"back to school|city|high school|sadism|teacher","http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1",75,"English","Canada","R",4300000,1982,251,6.6,1.85,934
"Color","Yarrow Cheney",165,87,11,745,"Eric Stonestreet",1000,323505540,"Animation|Comedy|Family","Steve Coogan","The Secret Life of Pets ",24407,4782,"Albert Brooks",0,"animal control|lost animal|mongrel|pet|terrier","http://www.imdb.com/title/tt2709768/?ref_=fn_tt_tt_1",155,"English","Japan","PG",7.5e+07,2016,904,6.8,1.85,36000
"Color","Gurinder Chadha",31,100,98,95,"Mark Addy",1000,NA,"Comedy|Drama|Horror|Romance","Sendhil Ramamurthy","It's a Wonderful Afterlife ",1250,2227,"Shabana Azmi",1,"afterlife|indian|murder|overweight woman|police","http://www.imdb.com/title/tt1319716/?ref_=fn_tt_tt_1",16,"English","UK","PG-13",1e+07,2010,891,5.4,2.35,695
"Color","Jean-Marc Vallée",349,115,212,612,"Kevin Rankin",2000,37877959,"Adventure|Biography|Drama","Michiel Huisman","Wild ",86664,4896,"Gaby Hoffmann",1,"female protagonist|grief|hiking|loss of mother|mother daughter relationship","http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1",252,"English","USA","R",1.5e+07,2014,820,7.1,2.35,38000
"Color","Jean-Luc Godard",96,110,0,0,"Anna Karina",710,NA,"Crime|Drama|Romance","Jean-Paul Belmondo","Pierrot le Fou ",19386,967,"Graziella Galvani",1,"beach|money|on the run|party|smuggling","http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1",74,"French","France","Not Rated",3e+05,1965,257,7.7,2.35,2000
"Color","Luke Greenfield",128,112,42,196,"Steve Howey",969,39026186,"Comedy|Drama|Romance","Ashley Williams","Something Borrowed ",48019,2371,"Kirsten Day",4,"best friend|crush|law school|lawyer|loud sex","http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1",153,"English","USA","PG-13",3.5e+07,2011,826,5.9,1.85,13000
"Color","Peter Kosminsky",103,109,7,450,"Cole Hauser",835,16346122,"Drama","Patrick Fugit","White Oleander ",25549,2572,"Marc Donato",0,"california|foster home|love|oleander|prison","http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1",171,"English","USA","PG-13",1.6e+07,2002,787,7.2,1.85,0
"Color","Scott Cooper",288,116,108,120,"Sam Shepard",23000,11326836,"Crime|Drama|Thriller","Christian Bale","Out of the Furnace ",83171,24134,"Dendrie Taylor",0,"ambiguous ending|brother brother relationship|drug dealer|fight club|revenge","http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1",231,"English","USA","R",2.2e+07,2013,820,6.8,2.35,17000
"Color","Yimou Zhang",85,109,611,4,"Daoming Chen",878,377420,"Drama","Li Gong","Coming Home ",2789,900,"Ni Yan",1,"amnesia|cultural revolution|husband wife relationship|memory|political prisoner","http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1",20,"Mandarin","China","PG-13",NA,2014,10,7.3,2.35,0
"Color","Scott Mann",44,93,8,558,"Joshua Mikel",22000,NA,"Action|Crime|Thriller","Robert De Niro","Heist ",16193,24154,"D.B. Sweeney",1,"bus|die hard scenario","http://www.imdb.com/title/tt3276924/?ref_=fn_tt_tt_1",57,"English","USA","R",1.9e+07,2015,1000,6.1,2.35,0
"Color","Roger Avary",143,110,675,968,"Faye Dunaway",16000,6525762,"Comedy|Drama|Romance","Ian Somerhalder","The Rules of Attraction ",44339,19928,"Clifton Collins Jr.",2,"bisexual|college|drug dealer|drugs|student","http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1",425,"English","USA","R",4e+06,2002,977,6.7,1.85,0
"Color","Gabriele Muccino",36,125,125,11,"Silvio Muccino",60,223878,"Comedy|Drama|Romance","Laura Morante","Remember Me, My Love ",3548,132,"Giulia Michelini",1,"box office hit|dancer|sex scene|television|underage sex","http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1",21,"Italian","Italy","R",5e+06,2003,29,6.5,2.35,282
"Color","Brian De Palma",240,121,0,854,"Mia Kirshner",19000,22518325,"Crime|Drama|Mystery|Thriller","Scarlett Johansson","The Black Dahlia ",63363,22833,"Mike Starr",0,"black dahlia|boxer|corpse|death|partner","http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1",644,"English","Germany","R",5e+07,2006,972,5.6,2.35,0
" Black and White","John Huston",70,120,1000,268,"Kevin McCarthy",862,NA,"Drama|Romance|Western","Montgomery Clift","The Misfits ",12981,1652,"Thelma Ritter",2,"cowboy|divorce|horse|sexy|wild horse","http://www.imdb.com/title/tt0055184/?ref_=fn_tt_tt_1",121,"English","USA","Approved",4e+06,1961,403,7.4,1.66,0
"Color","Bart Freundlich",54,91,38,362,"Corbin Bleu",17000,16702864,"Comedy|Crime","Kristen Stewart","Catch That Kid ",8023,18711,"Kevin G. Schmidt",0,"caper|computer genius|dog|heist|security chief","http://www.imdb.com/title/tt0337917/?ref_=fn_tt_tt_1",49,"English","USA","PG",1.8e+07,2004,632,5.2,1.85,591
"Color","Hideaki Anno",1,120,28,12,"Shin'ya Tsukamoto",544,NA,"Action|Adventure|Drama|Horror|Sci-Fi","Mark Chinnery","Godzilla Resurgence ",374,699,"Atsuko Maeda",0,"blood|godzilla|monster|sequel","http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1",13,"Japanese","Japan","",NA,2016,106,8.2,2.35,0
"Color","Joe Carnahan",408,117,248,726,"Frank Grillo",14000,51533608,"Action|Adventure|Drama|Thriller","Liam Neeson","The Grey ",203111,16606,"James Badge Dale",1,"alaska|leadership|snow|survival|wilderness","http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1",755,"English","USA","R",2.5e+07,2011,798,6.8,2.35,32000
"Color","Roger Spottiswoode",67,125,55,2,"Guang Li",991,1027749,"Drama|War","Radha Mitchell","The Children of Huang Shi ",8087,1003,"Matthew Walker",4,"british|communist|journalist|nurse|orphan","http://www.imdb.com/title/tt0889588/?ref_=fn_tt_tt_1",33,"English","Australia","R",4e+07,2008,10,7.1,2.35,1000
" Black and White","Charles Chaplin",120,87,0,8,"Stanley Blystone",309,163245,"Comedy|Drama|Family","Paulette Goddard","Modern Times ",143086,352,"Fred Malatesta",1,"actor director writer|invention|machine|music score composed by director|tramp","http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1",211,"English","USA","G",1500000,1936,8,8.6,1.37,0
"Color","Ari Sandel",132,101,17,429,"Romany Malco",35000,34017854,"Comedy","Bella Thorne","The DUFF ",51326,36892,"Skyler Samuels",4,"cartoon on tv|generation y|high school|overalls|strong female character","http://www.imdb.com/title/tt1666801/?ref_=fn_tt_tt_1",116,"English","USA","PG-13",8500000,2015,966,6.5,2.35,8000
"Color","Richard Linklater",211,80,0,3,"Albert Delpy",50,5792822,"Drama|Romance","Vernon Dobtcheff","Before Sunset ",168398,65,"Marie Pillet",0,"book|bookstore|love|simultaneity|train","http://www.imdb.com/title/tt0381681/?ref_=fn_tt_tt_1",492,"English","USA","R",2700000,2004,8,8,1.85,13000
"Color","David Zucker",151,84,119,750,"Pamela Anderson",807,110000082,"Comedy","Regina Hall","Scary Movie 3 ",111526,3629,"Jenny McCarthy",7,"crop circle|farm|orchestral music score|reference to michael jackson|videotape","http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1",347,"English","USA","PG-13",4.8e+07,2003,780,5.5,1.85,0
"Color","Jodie Foster",268,98,0,638,"Jack O'Connell",8000,41008532,"Crime|Drama|Thriller","Julia Roberts","Money Monster ",19611,10894,"Chris Bauer",1,"death|hostage|money|shot in the chest|shot in the heart","http://www.imdb.com/title/tt2241351/?ref_=fn_tt_tt_1",103,"English","USA","R",2.7e+07,2016,698,6.7,2.35,0
"Color","Matt Piedmont",133,84,4,546,"Adrian Martinez",8000,5895238,"Comedy|Western","Will Ferrell","Casa de mi Padre ",17169,10123,"Luis E. Carazo",1,"absurd humor|drug lord|mexico|ranch|spaghetti western","http://www.imdb.com/title/tt1702425/?ref_=fn_tt_tt_1",70,"Spanish","USA","R",6e+06,2012,806,5.5,2.35,9000
"Color","Jon Favreau",152,97,4000,8000,"Zooey Deschanel",22000,173381405,"Comedy|Family|Fantasy|Romance","Peter Dinklage","Elf ",147597,43354,"Will Ferrell",1,"baby|christmas spirit|elf|new york city|north pole","http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1",395,"English","USA","PG",3.3e+07,2003,11000,6.9,1.85,21000
"Color","Jonathan Frakes",69,94,906,528,"Paula Garcés",2000,36985501,"Action|Adventure|Comedy|Sci-Fi|Thriller","Michael Biehn","Clockstoppers ",11212,3917,"Jason George",0,"frozen time|stopped time|time freeze|watch|wristwatch","http://www.imdb.com/title/tt0157472/?ref_=fn_tt_tt_1",94,"English","USA","PG",2.6e+07,2002,587,5.2,1.85,874
"Color","Ted Demme",147,124,47,877,"Ethan Suplee",40000,52937130,"Biography|Crime|Drama","Johnny Depp","Blow ",198066,43453,"Jordi Mollà",1,"1960s|1970s|california|cocaine|wealth","http://www.imdb.com/title/tt0221027/?ref_=fn_tt_tt_1",426,"English","USA","R",3e+07,2001,1000,7.6,2.35,13000
"Color","George A. Romero",184,87,0,83,"John Amplas",1000,NA,"Horror","Greg Nicotero","Day of the Dead ",49672,1592,"Joseph Pilato",1,"bunker|experiment|military|research|scientist","http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1",419,"English","USA","Unrated",3500000,1985,177,7.2,1.85,3000
"Color","Sam Raimi",397,99,0,828,"Alison Lohman",2000,42057340,"Horror|Thriller","Bojana Novakovic","Drag Me to Hell ",158354,5642,"Reggie Lee",0,"evil|fight|hell|psychic|psychologist","http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1",691,"English","USA","PG-13",3e+07,2009,1000,6.6,2.35,11000
"Color","",11,58,NA,250,"James Norton",887,NA,"Crime|Drama","Shirley Henderson","Happy Valley             ",12848,2572,"Sarah Lancashire",1,"caravan|police|police sergeant|tied to a chair|yorkshire","http://www.imdb.com/title/tt3428912/?ref_=fn_tt_tt_1",59,"English","UK","TV-MA",NA,NA,340,8.5,16,10000
"Color","Rajkumar Hirani",15,144,124,327,"Sanjay Dutt",464,NA,"Comedy|Drama|Romance","Vidya Balan","Lage Raho Munna Bhai ",27569,1761,"Jimmy Shergill",0,"love|professor of history|radio|satyagraha|unscrupulous builder","http://www.imdb.com/title/tt0456144/?ref_=fn_tt_tt_1",106,"Hindi","India","PG-13",1.2e+08,2006,426,8.2,2.35,349
"Color","Chris Rock",44,95,0,642,"Dylan Baker",1000,37788228,"Comedy","Bernie Mac","Head of State ",15046,4537,"Tracy Morgan",1,"alderman|party|president|presidential candidate|washington d.c.","http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1",80,"English","USA","PG-13",35200000,2003,812,5.4,1.85,638
"Color","Dave Meyers",16,84,11,249,"Clifton Powell",489,6026908,"Comedy|Drama","Eddie Griffin","Foolish ",536,2196,"Marla Gibbs",0,"accidental killing|drug humor|profanity|sexual humor|stand up comedy","http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1",13,"English","USA","R",2e+06,1999,469,4.3,NA,43
"Color","Andrew Davis",135,108,99,172,"Rick Worthy",672,40048332,"Action|Drama|Thriller","Raymond Cruz","Collateral Damage ",61417,1460,"Jsu Garcia",1,"bare chested boy|car explosion|colombia|explosion|terrorism","http://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1",339,"English","USA","R",8.5e+07,2002,174,5.5,1.85,941
"Color","Katherine Brooks",14,76,57,228,"Kevin McCarthy",442,NA,"Drama|Romance","Ilene Graff","Loving Annabelle ",9190,1635,"Laura Breckenridge",0,"older woman younger woman relationship|sex with student|teacher|teacher student relationship|title directed by female","http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1",75,"English","USA","Not Rated",1e+06,2006,403,6.7,1.85,501
"Color","Hugh Wilson",41,77,37,795,"Alex Rocco",3000,9694105,"Comedy|Family|Romance","Brendan Fraser","Dudley Do-Right ",8176,5568,"Eric Idle",0,"gold|gold rush|mirror|police officer|singer","http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1",77,"English","USA","PG",2.2e+07,1999,968,3.8,2.35,272
